番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
14,2021年12月27日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－８,不明,不明,5BA-KG5P,PY,エンジン,購入して間もない時期,エンジンオイル漏れが発生し、オイルランプが点灯した。ディーラーで修理を受けたが、半年経過後に再びオイルランプが点灯したため、ディーラーで確認を受けたところ、前回と同じ部分と、もう一か所からオイル漏れが発生していると診断された。
15,2021年12月27日,神奈川,ＨＰ,ホンダ,ＰＣＸ　ｅ：ＨＥＶ,2021年01月,不明,2AJ-JK06,JK06E-K1N,電動機(モーター),不明,エンジン始動後、数十メートル走行した後、メーター内右上のＣＨＡＲＧＥ／ＡＳＳＩＳＴが点滅し、モーターアシストしなくなった。その後、エンジンのみで走行したものの、メーター内の点滅が気になるため、信号で停止時にスイッチをオフにして、すぐにオンにしたら通常通りの表示になったが、エンジンが掛からなくなった。
16,2021年12月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2013年07月,"48,900 Km",DBA-MK32S,R06A,エンジン,２０２１年１２月１２日,一般道を走行中、突然エンジンが吹けてブレーキをかけても止まり切れず、前車に追突した。
17,2021年12月27日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,不明,"34,000 Km",DBA-B21A,3B20,緩衝装置,不明,４年くらい経過した辺りで、車体下部からギコギコと音が出るようになった。ディーラーで確認したところ、ロアアームが欠損してるのではないかと指摘された。
18,2021年12月27日,不明,ＨＰ,マツダ,ＣＸ－５,2013年08月,"190,800 Km",LDA-KE2AW,SH,エンジン,２０２１年１２月１日,ディーラーでの点検時にウォーターバイパスパイプから冷却水が漏れていると指摘された。
19,2021年12月26日,東京,ＨＰ,スバル,レガシィ,2014年10月,"52,000 Km",DBA-BS9,FB25,制動装置,２０２１年夏頃から発生,エンジンスタート前に踏むブレーキペダルが硬くなり、力いっぱい踏まなければエンジンを始動できないことが度々発生するようになった。ディーラーで確認したところ、ブレーキマスターバッグ一式の交換と診断された。
20,2021年12月24日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2016年03月,"63,400 Km",DAA-RU3,LEB-H1,電気装置,２０２１年,車室内の前後に装着されているアクセサリーソケット（１８０Ｗ制限）に１００Ｗ以下の製品を接続して使用したところ、３０分程度でソケット内部の接着部分が過熱により溶損し、使用不能になった。
21,2021年12月24日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＳＨＵＴＴＬＥ,不明,不明,-,不明,車枠・車体,２年半くらい前から,Ｆフェンダーとバンパーのつなぎ目のチリの大きさが適正値でなく、クリップの爪が見えるほどになっている。ディーラーで２回バンパーを交換してもらったが、解消しない。
22,2021年12月24日,山形,ＨＰ,フィアット,５００,2018年02月,"16,000 Km",ABA-31209,312A2,その他,２０２１年１２月１３日１４時,高速道路の料金所手前でスピードを落としたが、スピードメータの値が下がらず、その後、車を安全な場所へ停車させたが、スピードメータは上昇を続け、針が振切った状態となり、元へは 戻らなくなった、エンジンを切っても、スペードメータの針は振切れたままとなり、実際のスピードがわからないため、運転できないと判断しレッカー移動した。
23,2021年12月24日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,コロナプレミオ,1996年10月,"86,800 Km",E-AT211,7A,燃料装置,２０２１年,給油をしていたところ、給油口から燃料タンクの間の配管と思われる場所から燃料が漏れてきた。
24,2021年12月24日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2004年08月,"75,600 Km",KK-FK71GJ,6M61,車枠・車体,２０２１年１２月１にち,前照灯付近から発火した。車両を確認したところ、前照灯バルブの水滴が下にたまっており、腐蝕しており、ショートした様子だった。
25,2021年12月24日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2019年01月,不明,DBA-GK3,L13B,保安灯火,不明,Ａピラー根本の三角窓に対し、取り扱い説明書ではデフロスターが存在していて風が当たるような絵があるが、実際の車両にはデフロスターのダクトが存在していない。
26,2021年12月24日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2019年09月,不明,DBA-LA600S,KF,保安灯火,購入直後から,オートハイビーム機能搭載車で、峠道などを走行時に前走車が居るのにも関わらずハイ・ローが何度も切り替わり、パッシングをしているかのような状態になる。
27,2021年12月24日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2004年07月,"110,000 Km",LE-DA63T,K6A,その他,不明,冬期、車が暖まると速度計の針が上がったままになり、燃料計の量を示すブロックが写らない。
28,2021年12月23日,岡山,ＨＰ,ニッサン,エルグランド,2009年04月,"116,954 Km",CBA-NE51,VQ35,電気装置,２０２１／１２／１５,走行中、急に時計が点滅、エアコン風量等切り替え不可、バックに入れても音がでずバックモニターも映らない。バックライト等点滅、フロントライト勝手にハイロー切り替え点滅、ＡＦＳ　ＯＦＦ等メーター部警告灯異常点滅、自動ドアも自動では動かないなど、ほとんどの制御が誤作動をした。危険なため停止後エンジンを切ると各チェックランプがなかなか切れず、エンジンの再始動を試みたが、セルは回るがかからず、翌日自動車整備会社へ点検を依頼したが原因不明と説明されている。
29,2021年12月22日,北海道,ＨＰ,スバル,フォレスター,2015年04月,"56,000 Km",DBA-SJG,FA20,制動装置,２０２０年５月,マスターバックシリンダーの不良により、エンジンを始動しようとする時にブレーキペダルが硬くなる。
30,2021年12月22日,北海道,ＨＰ,スズキ,アルトラパン,2015年05月,"24,997 Km",DBA-HE22S,K6A,エンジン,２０２１年１１月,一般道走行中に警告灯が点灯し、直後にエンジン停止した。ディーラーでスロットルボディ不良と診断された。
31,2021年12月22日,新潟,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2016年09月,"77,000 Km",CBA-DB525XC,B525,エンジン,２０２１年１２月１日,ファンベルトが裂けて切れ、その一部がクランクプーリーに巻き込まれてタイミングベルトのコマがとび、ピストンでバルブを突いたため、エンジン停止となった。
32,2021年12月22日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,不明,"91,000 Km",C26,不明,エンジン,２０２１年１２月２２日,エンジンのかかりが悪く、始動するまでしばらくかかった。
33,2021年12月22日,東京,ＨＰ,トヨタ,ノア,2017年07月,"12,600 Km",DBA-ZRR80W,3ZR,保安灯火,不明,電球の投影範囲では無いが、ヘッドライトの表面のクリア層が剥離してきている。また剥離の前に白濁している。
34,2021年12月22日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ３５０ｅ,2016年03月,"25,600 Km",DLA-205047,274-EM0011,エンジン,不明,エアコンの故障による影響でエンジンが止まってしまった。
35,2021年12月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ウェイク,2015年06月,"74,833 Km",DBA-LA710S,KF,乗車装置,２０２１年１２月,運転席のドアワイヤーが切れたため、車室内側からドアが開けられなくなった。
36,2021年12月22日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2011年01月,"19,500 Km",CBA-ZE11,CR16,動力伝達,不明,クラッチペダルが戻らなくなることがある。ディーラーで修理を受けているが、６年間症状が解消しない。
37,2021年12月22日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ライフ,不明,不明,DAB-JB5,不明,車枠・車体,不明,ホンダのロゴマークが脱落した。
38,2021年12月21日,宮城,電話,ニッサン,リーフ　Ｘ,2018年09月,"54,000 Km",ZAA-ZE1,EM57,制動装置,２０２１年１０月、１１月、１２月,走行中１０ｋｍ／ｈから１５ｋｍ／ｈで突然注意警告のあらゆるインジケーターが点灯し、即座に点検を受けてくださいの表示が出た。症状としてはブレーキが効かず、ブレーキペタルの油圧が抜けた感じで、アンチロックの状況であった。その後、ＡＢＳブレーキが効いてやっと停止した。
39,2021年12月21日,石川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2009年09月,"26,500 Km",DBA-MH23S,K6A,その他,不明,エアコンのコンプレッサーの不良により、ＡＣボタンを押すとエンストしてしまう症状が出るようになり、信号待ちで再始動できなくなり、レッカー搬送が必要になった。
40,2021年12月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロＧＴＩ,2021年02月,不明,3BA-AWCZP,CZP,その他,購入直後から,Ｄｉｓｃｏｖｅｒ　Ｍｅｄｉａ　の通信モジュールの不良により、そもそも通信をしない事が多く使い物にならない。
41,2021年12月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンタ―,2014年05月,"170,000 Km",TPG-FBA00,4P10,エンジン,２０２１年,走行中にガチャガチャと異音がして加速しなくなったため、販売店で確認をしたところ、エンジンが損傷していると診断された。
42,2021年12月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2013年12月,"27,300 Km",DAA-GP5,LEB-H1,エンジン,２０２１年１２月５日,県道の急こう配を走行して交差点で左折をした際、エンジンオイルランプが点灯した。１ｋｍほど走行をして車を止めれるところに寄せるために減速をしたところ、バッテリーマークがつくとともにエンジンが止まり、警告灯が全点灯状態で再始動出来なくなった。
43,2021年12月21日,千葉,ＨＰ,ホンダ,ＣＲＦ２５０Ｌ,不明,"1,401 Km",2BK-MD47,MD47E,エンジン,購入以来ずっと,交差点進入時、交差点右折発進時にエンジンが止まった。ディーラーでＥＣＵのリセット、スロットルポジションセンサーの調整を受けた。
44,2021年12月21日,群馬,ＨＰ,スズキ,ジムニー,2020年02月,不明,3BA-JB74W,K15B,車枠・車体,２０２０年５月,強めの１速発進時に異音（グワンｏｒグーｏｒブオン）が鳴る。
45,2021年12月21日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2015年01月,"60,000 Km",DBA-SJ5,FB20,エンジン,中古車購入直後から,発進時にエンストする。ディーラーで確認したところ、エンジンに使っているセンサーにエラー履歴が確認された。
46,2021年12月21日,岡山,ＨＰ,マツダ,ＣＸ－５,2013年10月,"82,400 Km",LDA-KE2AW,SH,エンジン,２０２１年１１月下旬,赤信号での停車に備えて１０ｋｍ／ｈ程度の速度で前進中、エンジンがストップ（イグニッションオフ）となった。整備工場で診断機を接続したが異常所見無く、バッテリーを交換した。
47,2021年12月20日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,アトレー,2017年05月,"20,000 Km",ABA-S331G,KF,動力伝達,不明,ビスカスカップリング不良により、ハンドルを切って曲がろうとした際にデフロックしているかのような旋回不良やバキンという異音が発生する。
48,2021年12月20日,東京,ＨＰ,スバル,インプレッサ,2013年09月,"59,255 Km",DAA-GPE,FB20-MA1,電動機(モーター),２０２１年１２月,ハイブリッドシステムが作動せず常にエンジンで走行になった。警告が表示された。ディーラーでドライブモーターＯリング交換になった。
49,2021年12月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスクァイア,2021年04月,不明,6AA-ZWR80G,2ZR-5JM,乗車装置,購入直後,両側のスライドドアのローラーアッパーの摺動不良により、ウォーウォーと異音が出た。
