番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
7212,"2021年02月17日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2020/02","LDA-TX20","Ｘ３","3,000 Km","B47D20A","保安灯火","新車購入から数か月後","追い越し中、ライト・インパネ表示・カーナビ等が一斉に消灯し、１０秒ほどで再起動した。「異常が起こりました」という表示が出た。"
7213,"2021年02月17日","佐賀県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2012/02","DBA-LA300S","ミライース","34,000 Km","KF","車枠・車体","","ボンネット支持棒が引っかける爪が短いために、風が吹くとすぐ外れる。"
7214,"2021年02月17日","兵庫県","ＨＰ","ホンダ","2014/07","DAA-RU3","ＶＥＺＥＬ","57,012 Km","LEB-H1","制動装置","２０２１年２月１９日","駐車場に停めた車に乗ろうとしたところ、パーキングブレーキの警告灯が出て解除出来なくなり、動かせなくなった。"
7215,"2021年02月17日","福岡県","ＨＰ","ダイハツ","2014/01","DBA-LA600S","タントカスタム","26,900 Km","KF","動力伝達","２０１９年","ＣＶＴからオイルが漏れた。"
7216,"2021年02月17日","宮崎県","ＨＰ","スバル","","YA5","エクシーガ","","EJ20","保安灯火","２０２０年１２月２０日","リフレクターの反射板が焼け、ロービームの光量が不足するようになった。"
7217,"2021年02月17日","神奈川県","ＨＰ","フォルクスワーゲン","2017/03","DBA-3CCZE","パサート　ヴァリアント","21,191 Km","CZE","エンジン","２０２１年２月１日","クーラントポンプより冷却水漏れを発見した。"
7218,"2021年02月16日","青森県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2012/03","DBA-1TCAV","ゴルフトゥーラン","27,100 Km","CAV","動力伝達","２０２１年２月","ＤＳＧ（自動変速機）の不良により、エンジンチェックランプが点灯した。"
7219,"2021年02月16日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2011/02","DBA-E11","ノート","41,400 Km","HR15","車枠・車体","２０２１年２月１２日発見","ワイパーカウルトップグリルが取り付け部から外れて落ちてくる。"
7220,"2021年02月16日","福岡県","ＨＰ","ニッサン","2014/03","DAA-HFC26","セレナ","86,100 Km","MR20-SM23","動力伝達","２０２０年５月","ＣＶＴの不良により、アクセルペダルを踏んだ際にギアが切り替わってない様子で前後にガタガタ揺れる。"
7221,"2021年02月16日","神奈川県","ＨＰ","ＢＭＷ","2016/09","LDA-HT20","Ｘ１　１８ｄ","81,900 Km","B47C20A","乗車装置","２０２１年２月１５日","リアゲートが勝手に開いていた。"
7222,"2021年02月16日","愛知県","ＨＰ","トヨタ","","DBA-ASU60W","ハリアー","","","車枠・車体","２０２０年１２月","フロントグリルの鷹のマーク周辺内側に横傷が多数発生した。"
7223,"2021年02月16日","神奈川県","ＨＰ","ニッサン","","Z34","フェアレディＺ","62,000 Km","","かじ取り","２０２０年１２月２８日","ステアリングロックの不具合により、バッテリー交換後に車が反応しなくなった。"
7224,"2021年02月16日","福井県","ＨＰ","ダイハツ","2007/01","CBA-L185S","ムーヴカスタム","120,000 Km","KF","エンジン","２０１８年８月２日","エンジンオイル消費が激しい。"
7225,"2021年02月16日","福井県","ＨＰ","ダイハツ","2008/10","DBA-L585S","ムーヴコンテ","98,851 Km","KF","エンジン","２０２０年３月２日","エンジンオイル消費が激しい。"
7226,"2021年02月16日","沖縄県","ＨＰ","ニッサン","2012/11","DAA-HC26","セレナ","93,000 Km","MR20-SM23","電気装置","今月初め頃","オルタネーターの故障によりエンジン始動時や運転時に異音が出るようになった。"
7227,"2021年02月16日","広島県","ＨＰ","ホンダ","2015/10","DBA-JF1","Ｎ－ＢＯＸ","30,140 Km","S07A","エンジン","２０２１年２月","信号待ちで停まった際、アイドリングストップから発進しようとしたときに警告灯が点滅してエンジンが停止した。"
7228,"2021年02月16日","福井県","ＨＰ","三菱","2013/01","TKG-FBA60","ふそうキャンター","135,490 Km","4P10","燃料装置","２０１８年１０月１２日","燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。"
7229,"2021年02月16日","福井県","ＨＰ","三菱","2014/02","TKG-FGB70","ふそうキャンター","17,382 Km","4P10","燃料装置","２０１９年７月２５日","燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。"
7230,"2021年02月16日","福井県","ＨＰ","三菱","2013/12","TKG-FBA20","ふそうキャンター","206,029 Km","4P10","燃料装置","２０２０年１１月１７日","燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。"
7231,"2021年02月16日","佐賀県","ＨＰ","トヨタ","2012/11","DBA-ACR50W","エスティマ","125,000 Km","2AZ","かじ取り","２０１４年４月","低速走行時や多少荒れたアスファルト上を走行時、ステアリングコラム付近よりカタカタと異音が出るとともにハンドルが振動する、ハンドルがとられる事がある。"
7232,"2021年02月15日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2014/06","DBA-AUCHP","ゴルフヴァリアント","49,000 Km","CHP","保安灯火","２０２１年２月１４日","ドアミラーの鏡面が脱落した。"
7233,"2021年02月15日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2016/09","RBA-205042C","Ｃ２００","34,129 Km","274","かじ取り","２０２１年２月７日","ステアリングのオートチルト機能が故障し、ハンドルが上がらなくなった。"
7234,"2021年02月15日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2001/09","TA-NCP19","Ｗｉｌｌ　Ｖｉ","198,400 Km","2NZ","エンジン","","水温が約７０度以上での中負荷走行時（車速３０ｋｍ／ｈ以上）において、アクセルペダルを離しても後ろから押されるように加速し、その現象が継続する。"
7235,"2021年02月15日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2019/11","6BA-BP5P","ＭＡＺＤＡ３","","P5","エンジン","２０２１年２月８日","エンジン停止直前にエンストした。"
7236,"2021年02月15日","富山県","ﾌﾘｰﾀﾞｲｱﾙ","ボルボ","1996/07","E-9B6304E","９６０","80,000 Km","B6304","エンジン","","ラジエーターが水漏れした。"
7237,"2021年02月15日","富山県","ﾌﾘｰﾀﾞｲｱﾙ","ボルボ","1996/07","E-9B6304E","９６０","80,000 Km","B6304","車枠・車体","２０２１年１月４日","トランクのダンパーが弱く、勝手に閉まってきたため頭を負傷した。"
7238,"2021年02月15日","埼玉県","ＨＰ","ホンダ","2020/10","2BK-MC51","ＣＢＲ２５０ＲＲ","1,200 Km","MC51E","車枠・車体","納車して半年未満","納車して半年も経過していないのにも関わらず、カウル（外装）とフレームの塗装が剥離してしまった。"
7239,"2021年02月15日","兵庫県","ＨＰ","マツダ","2015/01","DBA-DJ3FS","デミオ","55,800 Km","P3","保安灯火","２０２１年１月１３日","ウォッシャーポンプから液漏れが発生した。"
7240,"2021年02月15日","京都府","ＨＰ","ニッサン","2011/03","DBA-TE52","エルグランド","53,903 Km","QR25","動力伝達","２０２０年１１月、２０２１年１月","ＣＶＴの不良により、高速道路を２時間半走行中に上り坂に差し掛かった際、エンジンの回転数は増えるが、スピードが出なくなり坂を登らなくなった。"
7241,"2021年02月15日","静岡県","ＨＰ","カワサキ","2016/08","ZXT00N","Ｎｉｎｊａ　Ｈ２","36,000 Km","ZXT00NE","エンジン","２０２１年２月１３日","エンジンのインテークバルブがコッター溝から破断し、エンジンブローに至った。"
7242,"2021年02月15日","千葉県","ＨＰ","ＢＭＷ","2020/09","3DA-YK20","Ｘ２","","B47C20B","エンジン","２０２１年２月１３日","洗車のために車庫から出し、洗車後エンジンが始動しなくなった。"
7243,"2021年02月14日","新潟県","ＨＰ","フォルクスワーゲン","2013/07","DBA-3CCAX","パサートヴァリアント","52,000 Km","CAX","動力伝達","２０２１年２月","ミッション内部のシフトフォークスリーブが破損したため、ギアをＤからＲに入れたが後退しなくなった。更にＲからＤに入れたが前進も出来なくなった。メータパネルには故障を示すスパナマークが点滅下し、異常を示す英語のメッセージが表示され、エンジンはかかっているがアクセルペダルを踏むとエンジンの回転だけ上がった。"
7244,"2021年02月14日","秋田県","ＨＰ","スバル","2012/07","DBA-YA5","エクシーガ","69,300 Km","EJ20","動力伝達","２０２１年１月から週３．４回","２から３速に変わる時にニュートラル状態になり、エンジン回転数が上昇した後、衝撃と共に変速する。"
7245,"2021年02月14日","愛知県","ＨＰ","スバル","2018/09","5AA-SKE","フォレスター","30,000 Km","FB20-MA1","エンジン","２０２１年１月３１日","ショッピングセンターに入ろうと、ゆっくり左折したところ、突然アイサイト視界不良やＶＤＣなどの警告表示が点灯し、エンストした。シフトをパーキングに戻して下さいとの表示が出て、エンジンを再始動させることになった。"
7246,"2021年02月14日","茨城県","ＨＰ","ダイハツ","2020/10","5BA-LA900S","タフト","","KF","排ｶﾞｽ･騒音","２０２０年１０月から","エンジンの回転数が８００ｒｐｍから２０００ｒｐｍの間でバタバタバタとチャコールキャニスターの動作する大きい音が室内に響く。"
7247,"2021年02月14日","石川県","ＨＰ","ＢＭＷ","2013/11","DBA-1A16","１１６ｉ","37,281 Km","N13B16A","エンジン","２０２１年１月","「ドライブトレーン」の警告が表示され、駐車後エンジンがかかりにくくなった。"
7248,"2021年02月14日","沖縄県","ＨＰ","ホンダ","2013/12","DAA-GP5","フィットハイブリッド","96,500 Km","LEB-H1","動力伝達","２０２０年２月","上り坂渋滞で、ブレーキ・アクセル操作を繰り返していたところ、トランスミッション高温の警告灯が表示され、走行不能になった。"
7249,"2021年02月14日","北海道","ＨＰ","トヨタ","2015/02","DBA-ZRR85W","ヴォクシー","72,000 Km","3ZR","エンジン","２０２０年１２月","コンティニュアスリバリアブルバルブコントローラーの故障により、突然エンジン警告灯が点灯し、エンジン回転が上がらなくなった。"
7250,"2021年02月14日","千葉県","ＨＰ","スズキ","2018/01","DBA-HA36S","アルトワークス","31,100 Km","R06A","車枠・車体","２０１８年２月","ダッシュボードの取り付け部の強度不足により、ダッシュボード右側が下り、ピラーとの間に隙間が出来た。"
7251,"2021年02月14日","兵庫県","ＨＰ","スズキ","2016/06","DBA-HA36S","アルトワークス","30,800 Km","R06A","車枠・車体","","ダッシュボード固定部分が作りが悪く、破損してダッシュボードが下がり、Ａピラーカバーとダッシュボードにかなりの隙間が開く。"
7252,"2021年02月14日","沖縄県","ＨＰ","ホンダ","","DAA-GP5","フィットハイブリッド","","","車枠・車体","２０２０年６月","助手席後部、運転席の足元に雨水が浸入し、溜まる。"
