番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2434,"2022年04月10日","茨城県","ＨＰ","ニッサン","2006/03","LC-VPE25","キャラバン","97,000 Km","KA20","その他","２０２１年","イグニッションｏｎにした時、前日に走行して燃料が減っているはずなのに、燃料計の針がｆｕｌｌの位置に振り切る。その後も、走行距離が増して燃料が減っているはずにもかかわらず燃料計がｆｕｌｌ位置のまま変動しない。"
2435,"2022年04月08日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","フィアット","2015/10","ABA-31212","５００チンクエチェント","35,000 Km","169A4","動力伝達","２０１８年、２０２２年の２回","デュアロジックの不良により、走行中に突然ギアがニュートラルになり、そのまま失速した。ディーラーで一度修理を受けたが、４年後に同じ症状で走行不能になった。"
2436,"2022年04月08日","東京都","電話","プジョー","2020/11","ZAA-P24ZK01","ｅ２００８","","ZK01","電動機(モーター)","２０２２年４月","システムを起動し、１００ｍくらい走行したところで車が警告ランプがついて突然止まってしまい、走行不能になった。"
2437,"2022年04月08日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2020/05","2BL-R12MA","Ｒ１２５０Ｇ","8,160 Km","A74B12M","エンジン","","車庫から出した最初の始動時は正常に始動するのに、数分走行してエンジンが暖まると、次のエンジン始動時にセルが回るだけで、なかなか始動しなくなる症状があり、酷い場合には再始動に５～１０分ほどかかることがある。電圧計は１２．２Ｖ～１２．４Ｖの間を推移。時間を置き、再度、セルボタンを押すとエンジンがかかる。"
2438,"2022年04月08日","静岡県","電話","スズキ","2012/12","DBA-MH34S","ワゴンＲ","","R06A","その他","２０２１年１０月頃、２０２２年４月","アイドリングで休憩中にボンネットから大きな音がして白い煙が発生した。整備工場で確認したところエアコンの高圧ホースが破れていた。"
2439,"2022年04月08日","岐阜県","ＨＰ","プジョー","2020/11","ZAA-P21ZK01","ｅ－２０８","","ZK01","電動機(モーター)","２０２２年３月","走行中に突然警告音が鳴り始め、エラーなどが表示され、「Ｐ」へ入り突然停車した。その後は何をしてもシステムが起動しなくなったため、レッカーにて販売店に移送した。"
2440,"2022年04月08日","長野県","ＨＰ","日野","2008/06","BDG-RR7JJBA","メルファ","471,484 Km","J07E","エンジン","２０２２年３月２６日","一般道を走行中に突然エンジンが高回転し、大量の黒煙が発生して制御不能となったため、後部エンジンルームを開けて手動でエンジンを停止させた。"
2441,"2022年04月08日","福島県","ＨＰ","三菱","2015/06","QPG-FS64VZ","ふそうスーパーグレート２５Ｔ","956,175 Km","6R10","動力伝達","２０２２年３月３１日","信号にて停車中にギアが入らなくなった。"
2442,"2022年04月08日","石川県","ＨＰ","ニッサン","2010/11","DBA-YF15","ジューク","152,884 Km","HR15","動力伝達","２０１７年１１月","タイヤの回転に同期するカタカタといった異音、加速時滑りを起こしているようなもたつきを感じた。ディーラーで確認したところ、ＣＶＴの故障で交換が必要と診断された。"
2443,"2022年04月07日","埼玉県","ＨＰ","ニッサン","2005/12","CBA-NT30","エクストレイル","145,000 Km","QR20","燃料装置","２０２２年４月２日","燃料を給油したところ車体下部の燃料パイプの亀裂から漏れを発見した。"
2444,"2022年04月07日","宮崎県","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","","ABA-8RCDNF","Ｑ５","120,000 Km","CDN","エンジン","","煤の固着によりエンストし、再始動出来なくなった。"
2445,"2022年04月07日","茨城県","ＨＰ","ヤマハ","","EBJ-SE82J","ＴＲＩＣＩＴＹ　ＭＷ１２５Ａ","","E3P4E","エンジン","２０１９年１２月","エンストした。"
2446,"2022年04月07日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2010/03","DBA-L275S","ミラ","89,900 Km","KF","乗車装置","２０２２年４月３日","山道を走行中、速度を出しすぎて塀に真正面から衝突し、廃車になるほどの破損となったが、エアバッグが開いていなかった。"
2447,"2022年04月07日","不明","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","","4BA-247751M","ＧＬＡ３５","10,000 Km","","エンジン","半年前、先週","エンジン冷間時にアイドリングストップから再始動出来なくなる。"
2448,"2022年04月07日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","日野","2021/06","2RG-XZU600T","デュトロ","","N04C","エンジン","２０２１年１１月２５日、２０２２年３月１","リモートキーの通信不良により、エンジンがかからなくなる。ディーラーでセンサーや鍵の部分の交換も行ったが、再発している。"
2449,"2022年04月07日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2012/10","DAA-SHC26","ランディ","70,000 Km","MR20-SM23","電気装置","","オルタネーターの故障により、ガラガラ音がするようになった。"
2450,"2022年04月07日","北海道","ＨＰ","プジョー","2019/09","LDA-T9WYH01","３０８","47,681 Km","YH01","燃料装置","２０２２年４月","エンジンルーム点検時、燃料の臭いがした。ディーラーで確認したところ、インジェクターとホースから燃料が漏れていた。"
2451,"2022年04月07日","北海道","ＨＰ","ニッサン","2013/09","DBA-B21W","デイズ","52,000 Km","3B20","緩衝装置","２０２２年４月のタイヤ交換時に発見","タイヤ交換時にフロントショックアブソーバー防塵ブーツに輪ゴム状の亀裂が無数有るのを発見した。"
2452,"2022年04月07日","岡山県","ＨＰ","ニッサンＭＴ","2021/11","6AA-P15","キックスｅ－ＰＯＷＥＲ","3,900 Km","HR12-EM57","電動機(モーター)","２０２２年３月８日","ワンペダルＳモードで運転し、目的地へ到着後、左折し駐車場へ５ｋｍ／ｈで進入し、後輪が入り止まると思った瞬間、急加速して駐車場前方の段差へ突進、崖に衝突して停車した。"
2453,"2022年04月07日","静岡県","ＨＰ","ニッサン","2014/10","DAA-HFC26","セレナ","55,099 Km","MR20-SM23","電気装置","２０２２年３月頃","エンジンルームから大きな異音がするため販売店で確認したところ、オルタネーターが故障しかけていると診断された。"
2454,"2022年04月07日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ランドローバー","2009/02","ABA-LM44","レンジローバー","113,400 Km","448PN","制動装置","１ヶ月以内","ブレーキに違和感があり、その後メーターパネルにて、ｃｈｅｃｋ　ｂｒａｋｅ　ｆｌｕｉｄの文字が表示され、ブレーキが効かなくなった。車を確認したところ、車体下のブレーキパイプが腐食し、ブレーキオイルが漏れていた。"
2455,"2022年04月06日","京都府","ＨＰ","マツダ","2014/02","LDA-GJ2FW","アテンザ","85,000 Km","SH","保安灯火","２０２２年２月２７日","自動防眩ルームミラーにボツボツした焼けがあり昼間の後方視認に支障あることに気付いた。"
2456,"2022年04月06日","岐阜県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2021/05","6AA-ZWE214W","カローラツーリング","","2ZR-1NM-1MM","走行装置","２０２２年","車載工具と電動工具にてタイヤ交換を行ったところ、左後輪のハブボルトが１本折損した。"
2457,"2022年04月06日","沖縄県","ＨＰ","スズキ","2017/03","ABA-DA17W","エブリイ","61,500 Km","R06A","保安灯火","２０２２年３月","ヘッドライトを点灯したら左側だけが消え、少ししたら点灯した。整備工場にて、ＨＩＤ球の交換と左のイグナイター交換になった。"
2458,"2022年04月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2019/07","ZAA-ZE1","リーフＥプラス","","EM57","車枠・車体","","助手席前方のガラス部、ドライブシャフト、減速機から異音が出ている。"
2459,"2022年04月06日","兵庫県","ＨＰ","スバル","2016/06","DBA-YAM","エクシーガ","60,000 Km","","制動装置","購入時から頻繁に発生","カーブ路での対向車や路外障害物に対しシステムが衝突対象として過敏に反応することがある。そのため、意図しないところで障害物との接近を知らせる警報音が鳴り、衝突被害軽減ブレーキが作動する事が頻繁にある。毎日通勤で同じ道を同じ時間帯に同じスピードで走っているが、作動するときと作動しないときがある。"
2460,"2022年04月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ジープ","","-","コンパス","","","その他","","納車された車を見たところ、塗装ムラや内装に傷などの不備が多数発見された。"
2461,"2022年04月06日","京都府","ＨＰ","スズキ","2018/08","HBD-DA17V","エブリイ","56,400 Km","R06A","かじ取り","２０２２年３月","４０分～１時間位走行すると直進時付近のハンドル操作が段々と重くなる。整備工場にてステアリングシャフトのユニバーサルジョイント他の錆や油切れ等の点検したが異常はなかった。"
2462,"2022年04月06日","福島県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2014/09","DBA-JF1","Ｎ－ＢＯＸ","18,000 Km","S07A","車枠・車体","","高速道路を１００ｋｍ／ｈを超えて走行している時や、対向１車線道路で大きな車とすれ違った時に車体からキーキーと異音が出る。"
2463,"2022年04月06日","鳥取県","来訪","三菱","2018/03","2PG-FS74HZ","ふそうスーパーグレート","491,236 Km","6R20","走行装置","２０２１年","ブレーキングする際に軽度のノッキングを感じ、同時期頃から右前輪タイヤに垂れシミのような痕跡が残るようになった。しばらくするとタイヤハウス内までオイルが飛散している状況であった。整備依頼をしたところ、ホイールベアリング不良により当該部品の交換となった。"
