番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2200,"2025年01月23日","高知県","ＨＰ","ホンダ","2018/05","DBA-JF4","Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ","27,839 Km","S07B","エンジン","２０２４年１２月１７日","坂道を走行中エンジン警告灯が点滅し、がたがた振動してアクセルペダルを踏み込むも吹き上がらずにエンスト寸前になり、車内には焦げ臭いにおいが発生した。"
2201,"2025年01月22日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2021/02","5BA-A210S","ロッキー","","1KR","制動装置","２０２５年１月２０日","渋滞路を走行中、ピピピッと衝突被害軽減ブレーキの警告が鳴り、運転者はブレーキ操作を行ったが、ブレーキペダルの踏み応えがガチガチ状態で踏み込めず、ブレーキが効かないまま前車に衝突した。"
2202,"2025年01月22日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/06","DBA-KY51","フーガ","34,900 Km","VQ37","動力伝達","","アクセルペダルを踏み込むと、４０００ｒｐｍで６０ｋｍ／ｈくらいの速度となり変速をしない。エンジンの警告灯が点灯し、２０ｋｍ／ｈくらいで加速しない症状が出たこともある。"
2203,"2025年01月22日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2024/08","5LA-KH5S3P","ＣＸ－６０","","PY-MS","電動機(モーター)","","ＥＶモードの走行可能距離について、カタログやホームページでは７５ｋｍとなっているところ、満充電を行っても４８ｋｍの表示にしかならない。"
2204,"2025年01月22日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2024/06","5BA-RP6","ステップワゴン","","L15C","保安灯火","","前照灯の内側が曇っている。"
2205,"2025年01月22日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2023/01","3CA-KH3R3P","ＣＸ－６０","","T3-MR","かじ取り","","駐車場から道に出る時など、左に切った時、タイロッドエンドブーツあたりと思われる振動がハンドルに伝わり、窓に伝わってガガガッと音がする。"
2206,"2025年01月22日","福岡県","ＨＰ","スズキ","2014/01","DBA-MH34S","ワゴンＲ","57,700 Km","R06A","エンジン","１２月２９日１３時４０分頃","アクセルペダルから足を離した際にエンジンが吹き上がった。この症状に驚いてしまい、パニックを起こしたためにアクセル操作を誤り事故になった。"
2207,"2025年01月22日","石川県","ＨＰ","マツダ","2019/12","3DA-KF2P","ＣＸ－５","48,700 Km","SH","その他","２０２４年７月","純正ナビにおいて、触ってもいないのに勝手に動いたり、画面のタッチが出来なくなる。"
2208,"2025年01月22日","神奈川県","ＨＰ","ニッサン","2016/01","DAA-HFC26","セレナ","38,200 Km","MR20-SM23","動力伝達","２０１７年頃","上り坂など高負荷で極低速で走行している時にノッキングが発生する。"
2209,"2025年01月22日","三重県","ＨＰ","トヨタ","2024/01","6AA-AAHH40W","アルファード","","A25A-5NM","車枠・車体","２０２４年２月","リアスポイラーが成形不良により屋根との整合が取れていない。またフロントバンパーが走行の振動等で下にさがってきている。"
2210,"2025年01月22日","埼玉県","ＨＰ","トヨタ","2022/04","3BA-ZRE212W","カローラツーリング","19,000 Km","2ZR","かじ取り","気温が低い冬の時期","ステアリングを動かすとキュッキュッキュッという異音がし、操作の重さにも変化が出る。"
2211,"2025年01月22日","愛知県","ＨＰ","シトロエン","2021/01","3DA-K9CYH01","ベルランゴ","55,770 Km","YH01","排ｶﾞｽ･騒音","２０２５年１月","アドブルータンク容量は十分であるのに、アドブルー残量警告が点灯した。翌日には走行中に排気システムエラーが点灯し、走行可能距離１１００ｋｍとなった。ディーラーで調べたところ、アドブルーインジェクターからのアドブルー漏れが確認された。"
2212,"2025年01月22日","埼玉県","ＨＰ","その他","","NewGoSafe110","ＰＡＰＡＧＯ　ＪＡＰＡＮ製ドライブレコーダー","","","装置その他","２０２３年８月","ベースブラケットが頻繁に緩む。また、ハンドルを固定する際に容易に触れる部分に電源スイッチが配置されており、意図せず電源を切ってしまっていたため、事故時に画像が記録されていなかった。"
2213,"2025年01月21日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2017/02","DBA-JF1","Ｎ　ＢＯＸ","","S07A","エンジン","２０２４年１月２０日","自宅の駐車場で車を少し動かし、その後に今一度エンジンをかけようとしたところ、セルモーターは回るものの、かからなくなった。根気よく始動操作を繰り返してみたところ始動した。"
2214,"2025年01月21日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2017/11","EBD-S321V","ハイゼット","110,000 Km","KF","動力伝達","２０２５年１月５日","２年前に国４８７８で変速機のリコール作業を済ませている車で、高速道路を走行中、車がカクッカクッと異常な挙動を示し、アクセル操作をしても加速しなくなった。ディーラーで確認したところ、変速機の故障で交換が必要と診断された。"
2215,"2025年01月21日","神奈川県","ＨＰ","メルセデス・ベンツ","2018/04","LDA-213004C","Ｅ２２０ｄ","22,749 Km","654","エンジン","２０２５年１月１６日","走行中、アダプティブクルーズコントロール機能等の運転アシスト系が起動できない旨の警告が複数表示された。オレンジのエンジン警告ランプも点灯。その後アクセルに対する車速に違和感を感じたため一時停止。ブレーキを緩めクリープで走り出すと危険を感じるほどの速度まで上がったため、ブレーキのみで速度調整を余儀なくされた。普段のクリープとは明らかに違う加速感であった。"
2216,"2025年01月21日","香川県","ＨＰ","ニッサン","2017/03","DAA-GC27","セレナ","38,000 Km","MR20-SM24","制動装置","２０２５年１月","走行中、システム異常の表示と多数の警告灯が点灯した。ディーラーで確認したところ、ＡＢＳシステムのポンプ異常で交換が必要と診断された。"
2217,"2025年01月20日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2019/01","DBA-HA36S","アルト","21,000 Km","R06A","電気装置","","バッテリーを固定するプラスチックが破損し、ボルトはなくなっていた。"
2218,"2025年01月20日","長野県","ＨＰ","マツダ","2024/12","5LA-KL5S3P","ＭＡＺＤＡ　ＣＸ－８０","500 Km","PY-MS","電動機(モーター)","","表示パネル上に重大故障ＨＶシステム故障点検受けてくださいと表示が出て、チェンジレバーがロックされて走行不能になった。ディーラーで確認したところ、ＨＶバッテリーのどこかに水分が入って漏電したものと診断された。"
2219,"2025年01月20日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2024/01","5BA-HE33S","アルト　ラパン","","R06A","車枠・車体","２０２４年１２月１４日","１０か所近く塗装が剥がれているのを発見した。"
2220,"2025年01月20日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2022/03","6AA-HFC27","セレナ","","HR12-EM57","エンジン","２０２４年８月１７日、２０２５年　１月１","アクセル操作をしないほどの低速時に、意図せず加速した。前進、後進とも１回ずつ発生した。"
2221,"2025年01月20日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","テスラ","2023/12","ZAA-3L13T","Ｍｏｄｅｌ　３","","3D6","動力伝達","２０２５年１月１７日","歩道に面する駐車場において、車をバックで駐車すべく、シフトをＲにし、画面上もＲレンジになったことを確認してアクセルペダルを踏んだところ、車が前に進んだ。応急用のシフトボタンを操作してみたが回復せず、リセットボタンを押して再起動したところ、正しい動きに戻った。"
2222,"2025年01月20日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2017/10","DAA-ZVW50","プリウス","94,000 Km","2ZR-1NM","保安灯火","２週間前に発見","テールランプのカバー内側が白くなった。"
2223,"2025年01月20日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/06","5BA-FC28","セレナ","","MR20","エンジン","購入当初から","車を使用中に突然「エンジン出力低下、ディーラーに連絡してください」という警告が出て、車全体の動きが悪くなる。エンジンを再始動すると警告が消えて、使えるようになるのだが、繰り返し発生している。"
2224,"2025年01月20日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/06","5BA-FC28","セレナ","","MR20","その他","","日産コネクトに加入したが、車室内Ｗｉ－Ｆｉが安定して接続されない。ナビを使用しようとすると車のマークに斜線の表示で使用できない。"
2225,"2025年01月20日","広島県","ＨＰ","ホンダ","2020/08","6BA-JF3","Ｎ－ＢＯＸ","28,964 Km","S07B","エンジン","２０２４年１２月","坂道走行中、ＰＧＭ警告灯が点灯してエンジンが停止した。"
2226,"2025年01月20日","秋田県","ＨＰ","ホンダ","2019/03","DAA-GM5","ＧＲＡＣＥ","21,318 Km","LEB-H1","乗車装置","２０２４年９月","トランクを閉めて駐車したのに翌日トランクが空いておりバッテリーがあがっていた。"
2227,"2025年01月20日","千葉県","ＨＰ","スカニア","2020/01","2DG-A4X2ACG","スカニア","497,200 Km","DC13","制動装置","一年に一回","エアードライヤーベンチレーションバルブからエアーが漏れる。"
2228,"2025年01月20日","滋賀県","ＨＰ","ホンダ","2025/01","8BK-MF17","ＦＯＲＺＡ","20 Km","MF17E","走行装置","２０２５年１月１１日","走行中に周期的な上下振動を感じた。調査の結果、タイヤの外径に３ｍｍの差が認められ、製造後の輸送時における固定でフラットスポットが生じ、癖ついたものと診断された。"
2229,"2025年01月19日","埼玉県","ＨＰ","柳州五菱","2023/11","不明","ＡＳＦ２．０","14,000 Km","TZ155XTY2201","電動機(モーター)","２０２４年１２月","モーターが唸るような低音を発し、車内から焦げ臭い臭気を感じた。"
2230,"2025年01月19日","埼玉県","ＨＰ","柳州五菱","2023/07","不明","ＡＳＦ２．０","7,000 Km","TZ155XTY2201","電動機(モーター)","２０２４年１２月","同型他車に比べてモーター音が大きく、唸るような低音を発生する。同型他車に比べてバッテリー電費が１～２割悪い。"
2231,"2025年01月19日","埼玉県","ＨＰ","柳州五菱","2023/11","不明","ＡＳＦ２．０","20,000 Km","TZ155XTY2201","乗車装置","２０２５年１月","運転席側スライドドアが閉状態で若干浮いているように見えたため点検をしたところ、ドア本体に付いているドアロックとスライド機構の部品を固定していると思われるビス３本について、１本が脱落、２本が緩んでいる状態であった。"
