番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
738,"2023年01月09日","京都府","ＨＰ","シトロエン","2017/07","LDA-B78AH01","Ｃ４ピカソ","59,000 Km","AH01","排ｶﾞｽ･騒音","２０２２年１２月ごろ","尿素モジュールの不良により、走行中にエンジン故障、排気システム故障などの警告が出た。１年半前（走行２万ｋｍ時）に同じ警告が表示され、尿素モジュール交換のため尿素タンクごと交換しており、今回も同様の内容と診断された。"
739,"2023年01月09日","福岡県","ＨＰ","ニッサン","2014/12","DBA-ZV37","スカイライン","78,000 Km","274930","エンジン","２０２２年１２月","突然エンジンのかかりが悪くなりエンジン警告灯とアイドリングストップ警告灯が点滅した。"
740,"2023年01月09日","大阪府","ＨＰ","マツダ","2016/03","LDA-DJ5FW","ＣＸ－３","49,500 Km","S5","乗車装置","２０２２年１１月","中古車を購入後に初めて後部座席の左右のシートベルトを使おうと引っ張ると、左右ともそのまま戻らなくなった。"
741,"2023年01月08日","静岡県","ＨＰ","トヨタ","2009/12","DAA-AZK10","サイ","47,100 Km","2AZ-2JM","車枠・車体","２０２２年１２月","塗装色ホワイトパールクリスタルシャイン（色番号０７０）の車両で、屋根の塗装がはがれた。"
742,"2023年01月08日","東京都","ＨＰ","三菱","2008/03","DBA-HA1W","アイ","111,500 Km","3B20","エンジン","２０２２年１２月３０日","シリンダーヘッドカバーをシリンダーヘッドに固定するボルトの１本が走行中に緩み抜け、オイル漏れと異音が発生した。"
743,"2023年01月08日","福島県","ＨＰ","アウディ","2009/05","ABA-8KCDNF","Ａ４アバントクワトロ２．０Ｔ","83,000 Km","CDN","エンジン","２０２２年１２月中古車で購入以降","エンジンオイル量の最大値から約６００ｋｍ走行後、エンジンオイル量警告灯が出る。エンジンオイル消費量は約１Ｌ。"
744,"2023年01月08日","鳥取県","ＨＰ","三菱","2014/03","LDA-CV1W","デリカＤ５","162,900 Km","2AZ-2JM","エンジン","２０２３年１月４日","雨水がオルタネーター、ファンベルトに落ち、それが凍結してベルト切れを起こしたため、発電不良となりバッテリー警告灯が表示された。"
745,"2023年01月08日","神奈川県","ＨＰ","スバル","2016/01","DBA-VM4","レヴォーグ","18,500 Km","FB16","制動装置","２０２２年１０月頃","エンジン起動前のブレーキペダルの踏みごたえが硬い。エンジン起動後は問題ないがエンジン停止後、数時間経つとまた硬くなる。"
746,"2023年01月07日","愛知県","ＨＰ","ニッサン","2014/05","ZAA-AZE0","リーフ","60,000 Km","EM57","制動装置","","右折しようと１台前の右折待ちの車の後ろに着いて時速５ｋｍでゆっくり数ｍ進み、止まろうとブレーキペダルを踏んだところ、ボコボコとペダル下から音が鳴り出してペダルが硬くなり踏み込めなくなった。そのままゆっくりと車は進んでしまい前の右折待ちの車の後方へ追突した。インパネを見るとＡＢＳのブレーキ故障ランプが点灯していた。"
747,"2023年01月07日","静岡県","ＨＰ","スズキ","2005/03","LE-DA63T","キャリイ","27,000 Km","K6A","その他","２０２３年１月","ドアを開けたまま鍵を差し込んでも警告音が鳴らず、スイッチをオンにしても燃料計が非表示のまま（他の警告灯は正常）更に走行中は速度計が動作しない。暖かい昼間に２時間ほど駐車しておいたら正常に戻った。"
748,"2023年01月07日","埼玉県","ＨＰ","スズキ","2011/01","ABA-DA64W","エブリイワゴン","156,000 Km","K6A","乗車装置","２０２３年１月","運転席側の内側からドアが空かなくなった。左側のミラーの折りたたみが出来なくなった。"
749,"2023年01月07日","奈良県","ＨＰ","ニッサン","2016/09","DBA-B21W","デイズ　ハイウェイスターＸ","77,000 Km","3B20","その他","２０２０年６月１０日","道路を走行中、爆発音がして地面を何かが擦っている大きい音がし続けた。整備工場でコンプレッサーの故障と診断された。"
750,"2023年01月07日","埼玉県","ＨＰ","ダイハツ","2007/09","CBA-L175S","ムーヴカスタム","106,591 Km","KF","エンジン","２０２２年１１月２７日","高速道路を走行中に、エンジンからカタカタという異音と共に、出力不足と振動が発生。時速６０ｋｍ以上を出せなくなり、慌てて高速道路を降りた。"
751,"2023年01月07日","富山県","ＨＰ","ニッサン","2015/02","LDA-DNT31","エクストレイル","122,748 Km","M9R","動力伝達","２０２２年１１月２８日","クラッチが戻らなくなり、クラッチが焼けた。クラッチ関係の部品を全て交換したが、再度クラッチが戻らなくなった。"
752,"2023年01月07日","石川県","ＨＰ","ホンダ","2019/09","DAA-RU4","ＶＥＺＥＬ","30,000 Km","LEB-H1","制動装置","２０１９年１２月","警告灯が点灯し、一度修理してもらったが、翌日くらいにまた点灯し、そのまま走行したところ、ブレーキがかなり効きにくくなった。"
753,"2023年01月07日","京都府","ＨＰ","ニッサン","2022/05","ZAA-FE0","アリア","9,900 Km","AM67","電動機(モーター)","２０２２年１１月２５日","急速充電中に電源ＯＮの状態でエアコン暖房をかけて車内で待機中に急速充電器側のブレーカーが落ちて充電が止まったところ、ＥＶシステム停止の警告表示がでて始動できなくなり、レッカー移動となった。"
754,"2023年01月06日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2018/12","2PG-FV70GX","ふそうスーパーグレート","162,400 Km","6S10","動力伝達","２０２２年","ＡＭＴ（自動変速機）搭載車で、バック時や２から３速に変速する時などにギアが抜ける。ミッションからギギギ・ガガガと異音も出ている。"
755,"2023年01月06日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2011/02","DBA-MH23S","ワゴンＲ","66,200 Km","K6A","制動装置","","ブレーキペダルの踏みごたえがフワフワするようになり、その後ペダルが底突きするようになった。整備工場で制動力倍力装置の内部故障だと診断された。"
756,"2023年01月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/09","6AA-HFC27","セレナ","","HR12-EM57","制動装置","","プロパイロット（アクティブクルーズコントロール）使用時、前車に合わせてブレーキがかからない。また前車が居ないところで不必要に急ブレーキがかかる。"
757,"2023年01月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/09","6AA-HFC27","セレナ","","HR12-EM57","制動装置","２０２３年１月１日","車を動かそうとして、電動パーキングブレーキ解除後、パーキングブレーキランプが点滅及びブレーキ警告灯が点灯した。"
758,"2023年01月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","ZAZ-RMV12","Ｃ＋ｐｏｄ","","1RM","電動機(モーター)","","カタログ燃費が１５０ｋｍと記載されているところ、クーラーをかけて走行すると実燃費が３分の１程度まで悪化する。"
759,"2023年01月06日","千葉県","ＨＰ","ＢＭＷ","2014/11","DBA-1A16","１１６ｉ","41,800 Km","N13B16A","エンジン","２０２２年７月","エンジン始動後、一度止まり、再始動時にエンジンがかかってもドライブトレーンのメッセージが出てエンジンがとまる。整備工場で燃料高圧の部分でプレッシャーが低すぎるという診断結果がでた。"
760,"2023年01月06日","熊本県","ＨＰ","マツダ","2017/03","DBA-KF5P","ＣＸ－５","58,800 Km","PY","乗車装置","２０２２年１２月","左後席シートベルトの戻りが悪い。"
761,"2023年01月06日","大分県","ＨＰ","ニッサン","2021/05","6AA-HFC27","セレナ","25,700 Km","HR12-EM57","保安灯火","２０２３年１月１日","自宅に駐車中、何もしていないのにフロントガラスの左端下端部より割れが発生した。"
762,"2023年01月06日","千葉県","電話","その他","","-","三元系リチウムイオン電池","","","装置その他","２０２３年１月２日ＡＭ２時","キャンピングカーの架装部分の電源として三元系リチウムイオン電池２４０Ａｈの物を３基搭載していたが、駐車中に突然爆発、炎上し、車両が全焼した。"
763,"2023年01月05日","大阪府","ＨＰ","フォルクスワーゲン","2017/07","ABA-AUCJSF","ゴルフ","39,000 Km","CJS","保安灯火","２０２３年１月","走行中に運転席側ドアミラーの鏡だけが剥がれて落下した。"
764,"2023年01月05日","熊本県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","","GD-S200P","ハイゼット","277,700 Km","EF","動力伝達","２０２２年１２月","クラッチが切れなくなり、整備工場で確認したところ、クラッチディスクのダンパースプリングがディスクから外れてプレッシャープレートの間に挟まっていた。"
765,"2023年01月05日","熊本県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","","GD-S200P","ハイゼット","277,700 Km","EF","エンジン","２０２２年１２月１０日","６０ｋｍ／ｈ位で走行中に車速が落ちてエンジンが止まった。"
766,"2023年01月05日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","フォード","2014/11","ABA-1FMHK8","エクスプローラー","58,100 Km","8","制動装置","","駐車ブレーキの制動力が低く、継続検査で一度不合格になった。"
767,"2023年01月05日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","フォード","2014/11","ABA-1FMHK8","エクスプローラー","58,100 Km","8","乗車装置","","ドアの内張りが浮き上がることにより、ドアロックノブ（棒）の動きがスムーズでなくなる。"
768,"2023年01月05日","岩手県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2011/12","DBA-GB4","ＦＲＥＥＤ　スパイク","110,000 Km","L15A","エンジン","２０２２年１２月２７日","高速道路を走行中にエンジンが止まった。整備工場で確認したところ、点火プラグが緩んで破損していると判った。"
